"A101"	"A90"	"A264"	"A263"	"A274"	"A199"	"A114"	"A110"	"A136"	"A246"	"A44"	"A273"	"A248"	"A47"	"A286"	"A281"	"A117"	"A60"	"A218"	"A220"	"A45"	"A164"	"A184"	"A159"	"A203"	"A32"	"A235"	"A231"	"A250"	"A290"	"A76"	"A126"	"A219"	"A106"	"A229"	"A67"	"A112"	"A118"	"A111"	"A242"	"A245"	"A20"	"A89"	"A156"	"A236"	"A256"	"A178"	"A77"	"A198"	"A200"	"A02"	"A233"	"A271"	"A169"	"A302"	"A303"	"A59"	"A70"	"A74"	"A68"	"A07"	"A27"	"A99"	"A94"	"A88"	"A86"	"A87"	"A121"	"A132"	"A138"	"A149"	"A147"	"A143"	"A146"	"A145"	"A185"	"A180"	"A154"	"A174"	"A155"	"A166"	"A176"	"A182"	"A160"	"A177"	"A186"	"A190"	"A211"	"A195"	"A208"	"A205"	"A217"	"A189"	"A215"	"A188"	"A06"	"A40"	"A39"	"A36"	"A79"	"A05"	"A26"	"A15"	"A35"	"A238"	"A230"	"A23"	"A234"	"A240"	"A257"	"A260"	"A268"	"A251"	"A259"	"A275"	"A261"	"A292"	"A288"	"A279"	"A50"	"A280"	"A284"	"A301"	"A308"	"A224"	"A297"	"A304"	"A183"	"A202"	"A46"
"OTU_3544699"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	7	0	0	486	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	136	0	0	0	6	0	0	0	0	0	0	4	2	0	1	0	0	0	0	0	4	0	464	0	1	0	0	303	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"OTU_4340358"	0	0	0	0	0	0	1	1	0	2	0	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	10	1	1	0	62	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	8	0	0	1	0	0	0	0	243	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	17	0	0	1	0	15	0	1	0	0	9	0	0	4	0	0	11	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	5	0	0
"OTU_4395096"	0	0	0	0	0	0	0	0	0	68	0	0	2	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	1	6	3	0	0	0	31	0	0	4	0	0	1	0	2	0	0	0	0	0	29	0	93	2	0	0	0	2	1	1	0	0	0	0	0	0	0	129	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
"OTU_4256470"	0	0	15	0	0	1	1	0	0	14917	2	0	0	2	3	1	4	1	1	0	2	3	1	1	5567	0	4	0	0	1	687	379	1	2	0	4007	1	3	137	1	1	159	0	628	0	0	3	0	0	5227	0	16690	0	2	0	0	4	0	153	2	0	4	2	0	0	0	9944	0	0	656	0	1	0	0	0	0	9	1	1	1	6	2	1	1	1	1	1	1	8	0	2161	0	0	6	0	0	0	0	17	1	0	23	0	9	11	1	7	1	3	115	2	0	0	0	0	0	1	0	2	1	1	227	1	0	0	1	0	0	1	1
"OTU_1992"	0	0	2	0	1	0	24	0	0	276	0	1	30	0	26	0	0	0	0	0	0	0	0	0	95	0	0	2	0	0	169	7	36	1	0	902	0	2	51	0	0	13	0	214	1	0	0	0	0	15	0	20	0	0	1	0	153	2	63	0	1	57	0	0	0	0	849	0	0	250	0	23	0	0	1	0	134	0	1	0	3	0	0	0	0	0	0	4	322	0	127	0	0	36	0	0	10	1	575	0	0	5	0	352	6	0	1	0	0	5506	1	0	0	0	1	0	0	1	0	0	0	104	1	0	0	15	0	0	0	0
"OTU_4467447"	0	0	0	1	0	1	1335	6	1	46	0	0	80	3	37	2	6	0	1	0	0	1	0	0	8	0	0	0	1	131	3	427	200	6	0	4120	5	2	148	0	0	0	0	3	0	0	1	1	0	7	0	14	0	0	0	2	440	1	121	0	0	558	0	1	0	0	10200	0	1	4	1	1	1	1	0	0	107	0	1	0	1	1	0	1	1	0	0	0	1744	1	492	1	0	12	0	0	252	0	4	0	26	0	0	266	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	1	299	3	3	3	115	2	482	0	0
"OTU_182874"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	94	0	0	0	0	0	0	4	5	2	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	156	0	0	0	0	3	0	0	0	0	0	0	0	0	1	326	6	3	4	4	0	2	2	1	0	0	108	0	0	5	0	0	3	0	0	25	1	2052	0	1	0	0	850	0	0	63	0	0	16612	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	36	0	1	0	0
"OTU_180606"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	81	0	0	0	0	5	0	0	0	0	0	0	1	0	0	102	0	0	0	2	0	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	1	0	8	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"OTU_4447072"	0	0	0	0	0	0	57	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	10	32	0	0	0	0	0	0	8	49	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	23	0	0	0	0	2	14	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	32	1	0	0	1	0	2	0	4	0	1	4	0	49	3	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	4	0	0	2	0	0	0	0
"OTU_197072"	1	0	0	0	0	0	135	1	0	0	0	0	1	1	96	0	1	0	0	0	0	0	0	0	808	0	0	0	0	0	1	184	1	0	0	0	0	1	2182	289	1	4	0	1	0	0	0	0	0	0	0	0	1	0	0	1	58	0	21	0	0	15	0	0	181	213	0	0	0	0	0	16	0	1	0	0	0	0	0	0	1	0	0	0	23	0	0	2	0	0	148	0	0	107	2	0	17	0	54	0	1	12	0	11	43	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0
"OTU_4420408"	0	0	0	0	0	0	50	0	0	0	0	0	0	1	52	2	0	0	0	0	0	1	0	0	176	0	0	0	0	4	5	20	0	0	0	0	1	0	36	8	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	46	0	0	0	0	0	2	0	1	0	0	0	0	2	0	1	0	0	1	2	0	0	3	1	0	14	0	0	1	1	0	2	0	1	0	0	0	0	36	2	0	0	0	0	1	1	0	0	0	0	0	2	1	1	0	1	3	1	0	0	1	0	0	0	2
"OTU_4449054"	0	0	0	0	0	0	159	2	0	0	1	0	130	0	202	5	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	2	22	0	0	0	1	2	0	0	0	37	0	0	0	0	1	0	0	1	0	0	0	0	0	2	178	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	409	0	1	0	20	0	0	0	0	0	0	0	7	2	1	44	0	0	29	0	0	0	0	0	0	0	0	0	0	52	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	286	1	1	0	0	0	0	2	0	2
"OTU_193528"	0	0	1	1	2	3	3737	2	0	0	4	0	4436	4	9184	3	39	17	1	0	0	0	0	1	2	2	1	0	0	6	0	6	428	2	5	1	1	1	4	0	0	1580	0	67	0	1	5	0	3	1	0	0	0	3	0	1	2662	1	0	2	0	0	0	0	1	1	1	1	0	2	2	3	9524	2	0	0	853	0	1	0	0	0	0	0	118	0	3	885	1	0	913	1	1	0	2	0	2	0	0	1	6	1840	1	1	318	0	0	0	1	0	1	0	0	1	1	1	4	9	8	6	12402	4	3	1	2	0	1	0	0	5
"OTU_198449"	0	0	0	0	0	0	196	0	0	1	1	0	1405	0	945	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	35	0	0	0	0	0	0	1	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	8	0	1	0	0	1	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	17	0	0	49	0	0	51	0	0	2	0	0	0	0	0	0	0	183	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
"OTU_196664"	0	0	0	0	0	0	16	0	0	5	0	0	1	2	32	0	0	0	0	0	0	0	0	0	377	0	0	0	0	1	4	20	0	0	0	0	0	1	1107	379	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	62	0	16	0	0	17	0	0	72	1	9	0	0	1	0	3	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	1	1	0	121	0	0	31	0	0	2	1	128	0	0	1	0	246	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	1	266	1	0	5	0	0	0	2
"OTU_4278525"	0	0	0	0	0	0	10	0	0	26	0	0	0	0	10	0	0	0	0	0	0	0	0	0	85	0	0	0	0	1	6	7	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	119	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	28	0	0	3	0	0	1	0	5	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0
"OTU_195508"	0	0	0	0	0	0	14	0	0	13	0	0	66	0	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	14	0	1	0	0	0	0	0	1	0	0	0	0	0	0	49	0	1	0	0	1	0	0	0	0	55	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	51	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"OTU_4437814"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	4	17	0	0	0	0	0	0	62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	0	18	0	0	0	0	23	0	0	0	0	28	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"OTU_332732"	0	0	0	0	0	0	0	0	0	2141	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
"OTU_4020502"	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	2772	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4301298"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2707	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4295707"	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5762	0	1	0	0	0	2	0	0	1	0	0	1	0	1359	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
"OTU_179018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	1	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"OTU_539581"	0	0	0	0	0	0	206	0	0	0	0	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1131759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2898	0	0	0	0
"OTU_4393532"	1519	395	1424	352	0	1	45	846	0	0	223	392	0	2	0	1	1	0	0	1	928	0	0	0	365	0	1	505	0	0	207	625	78	0	1532	264	0	286	0	0	408	0	606	0	1	1	0	0	0	827	1	0	0	0	0	0	8965	0	2	0	495	0	0	0	1109	984	240	0	0	0	0	546	0	445	0	0	0	0	0	0	1	184	0	0	0	0	0	104	0	0	12	0	397	0	27	0	265	0	0	0	14	927	1	0	0	153	2	0	0	130	1	849	0	53	1477	332	1	0	434	1211	0	1	0	0	1	449	0	0	0	0
"OTU_173965"	0	0	0	0	0	0	10	0	0	0	0	270	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_230578"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4332878"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4397092"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_175508"	0	0	0	0	0	110	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2985051"	0	0	0	0	0	44	0	1	0	105	0	20	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	17	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1023075"	0	0	0	0	291	0	0	0	0	21	0	0	0	0	0	0	0	0	274	0	0	0	0	0	1	0	3	0	20	555	0	0	0	1	0	1	0	0	0	0	4	0	0	0	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	5	0	0	0	2	0	0	0	0	0	5	0	210	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	12	0
"OTU_128382"	0	3	2	2	1	4	0	0	0	0	0	730	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	4609	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	7	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	1	0	17	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5997	3168	1	1	0	0	3	0	0	0	4	0	0	0	0	0	0
"OTU_3128077"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	83	0	0	0	4	60	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0
"OTU_359954"	0	0	3	0	5	1	0	0	1	0	0	4	2	7	5	8	0	0	4	1	0	4	0	1	3	2	0	0	0	10	0	5	1	0	0	0	1	0	0	0	0	9	0	1	0	1	24798	1	2	0	2	0	1	4	1	4	1	0	0	1	1573	4	0	0	1	0	0	0	9	7	10	3	5	8	5	1	1	3	0	1	1	0	3	0	2	0	1	4	19942	2	3	4	2	2	4	0	2	24994	3	5	3	3	22520	5	0	0	7	0	0	1	0	3	5	0	0	1	5	2	11	4	9	35625	0	4	1	2	0	2	2	5
"OTU_4425368"	0	0	0	0	1	0	19	0	0	9	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	586	0	418	0	0	0	0	1	0	0	2	140	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	1	0	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	903	0	0	9	0	0	63	1	0	2564	1394	0	3	0	51	0	1	118	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	802	1	0	1	0
"OTU_173744"	0	1	1	1	22	5	665	4	2	238	3	0	1	0	0	0	0	3	5	8	1	2	0	1	5	2	0	1	1	0	14151	1	8667	4	5	3	5	1	4	1	0	3939	0	0	0	1	1	5	2	7	0	0	4	1	2	4	2	2	4	1	32537	1	0	0	2	0	2	3	0	0	5	1	3	0	1	2	0	0	1	0	1	0	0	0	20960	0	6	102	7	5	1253	5	5	54590	31354	6	2	4	1429	2	0	3082	3	1	9	0	0	0	0	1	1	0	2	2	1	3	1	0	0	2	5	2	4	6	7	17651	2	0	4	1
"OTU_4435402"	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	3	0	0	108	54	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0
"OTU_124906"	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	14	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	1	0	0	2	0	0	76	43	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
"OTU_3827235"	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	3	0	0	123	61	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
"OTU_4410265"	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	11	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	2	0	0	94	46	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	1	0	0	0
"OTU_403701"	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	11	0	0	0	0	0	3	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"OTU_4409962"	0	0	0	0	0	0	1	0	0	2	0	0	8	3	0	0	0	1	3	0	2	1	0	2	8	0	3	3	0	0	0	2	8	2	0	3	8	0	5	5	8	0	0	1	9	0	1	14	13	1	0	0	9	1	3	2	1	1	2	0	0	0	13	0	2	0	0	0	0	4	6	0	2	2	0	0	0	0	13	10	0	5	4	2	1	0	4	0	0	0	0	6	0	1	0	0	0	0	2	0	7	0	4	0	2	7	6	17	3	0	1	0	5	0	5	0	0	0	6	3	0	0	0	1	1	0	0	23	31	0
"OTU_4334770"	0	0	1	0	0	0	0	3	0	5	0	0	2	3	0	0	0	127	1	0	0	1	0	1	15	0	1	3	0	0	0	1	2	5	0	5	9	0	8	0	5	0	0	0	8	1	1	5	28	0	0	0	19	2	7	0	3	1	1	0	0	0	12	0	5	0	0	0	0	10	0	0	0	1	0	1	0	0	6	17	1	2	263	0	0	0	9	0	0	0	0	6	8	2	0	0	0	0	9	0	17	0	2	0	0	7	4	14	3	0	4	0	20	0	1	0	0	0	0	0	1	0	0	0	0	0	0	22	41	0
"OTU_4410401"	0	3	0	74	0	0	3	15	0	43	3	5	7	82	11	1	0	2	34	6	2	12	0	6	111	0	37	6	0	0	1	18	30	55	2	31	107	5	30	12	90	1	0	1	395	8	40	868	212	14	1	1	187	18	61	1	22	4	0	0	6	1	108	0	19	0	3	0	1	92	0	0	19	8	0	13	0	4	61	126	2	28	11	5	2	1	39	3	1	0	14	103	64	43	1	2	0	0	130	0	194	0	154	0	3	149	29	236	6	2	8	5	170	1	4	0	1	0	3	3	1	1	0	0	2	3	1	194	397	1
"OTU_4318671"	1	4	0	93	1	1	98	3	0	223	2	0	1575	116	56	0	0	2	23	1	0	2	1	0	249	0	13	524	0	0	15	17	3385	5	25	6	21	6	19	231	21	67	0	37	23	0	17	456	421	37	128	0	68	9	322	139	5	2	47	0	2	20	399	2	28	29	13	29	4	91	217	2	369	34	0	30	0	10	17	208	52	232	2713	7	5	1	18	0	1	0	1	20	12	26	1	1	16	0	12	0	209	4	86	1	2	4412	48	52	230	1	7	1	451	55	540	0	3	0	895	572	0	0	0	298	47	0	0	1310	186	0
"OTU_4422456"	0	1	0	650	1	0	0	0	0	0	0	0	8	17	386	4	1	0	1	0	1	1	1	0	1	0	0	0	50	1	79	43	0	0	0	0	0	0	0	3	0	0	0	0	17	0	16	102	11	7	51	1	2	1	2	20	0	0	0	0	0	0	0	0	0	1	0	1	0	193	1	8	0	821	0	18	0	0	0	0	23	231	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	14	0	0	0	47	0	0	2	0	368	1	233	0	5835	16	3	2	5	0	2	0	0	2	1	13
"OTU_4310208"	0	4	0	2	0	0	2	0	0	1	0	0	10	0	0	1	0	0	1	0	0	1	0	0	10	0	0	0	0	0	2	1	47	0	0	2	0	3	1	1	2	0	0	1	1	0	0	17	9	70	0	0	3	0	13	3	0	0	1	0	0	0	27	0	0	0	1	4	2	1	85	0	7	3	0	1	0	1	0	6	1	14	7	3	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	5	0	0	0	0	85	0	0	7	0	0	0	4	0	1	0	0	0	29	15	0	0	0	0	0	0	0	40	2	0
