#OTUID	A101	A90	A264	A263	A274	A199	A114	A110	A136	A246	A44	A273	A248	A47	A286	A281	A117	A60	A218	A220	A45	A164	A184	A159	A203	A32	A235	A231	A250	A290	A76	A126	A219	A106	A229	A67	A112	A118	A111	A242	A245	A20	A89	A156	A236	A256	A178	A77	A198	A200	A02	A233	A271	A169	A302	A303	A59	A70	A74	A68	A07	A27	A99	A94	A88	A86	A87	A121	A132	A138	A149	A147	A143	A146	A145	A185	A180	A154	A174	A155	A166	A176	A182	A160	A177	A186	A190	A211	A195	A208	A205	A217	A189	A215	A188	A06	A40	A39	A36	A79	A05	A26	A15	A35	A238	A230	A23	A234	A240	A257	A260	A268	A251	A259	A275	A261	A292	A288	A279	A50	A280	A284	A301	A308	A224	A297	A304	A183	A202	A46	taxonomy
4428313	0	0	0	0	7689	51	0	0	1382	0	197	1	0	18822	19	2	0	0	0	1	13	0	0	2	5	2	3	1	0	0	292	0	1066	5	0	3482	40	0	0	0	0	0	1	196	5	1	1835	0	1	1	24	1953	0	1	15	0	0	0	0	0	2	0	774	0	0	0	874	0	342	91	210	0	0	0	2	0	2	1	1	28	0	508	185	12473	121	0	1	0	0	1792	0	8	0	0	0	54	1	2	0	0	827	1025	7807	1	0	34	813	0	0	1	1	0	34	0	4	1	2	0	1	1	3	0	1	258	107	9	0	2	0	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4429335	0	19	1	0	0	12	0	5	0	0	0	9	1	0	6	0	50	0	0	0	1	2	0	0	6	0	0	1	0	0	0	0	0	0	1	3	0	1	43	2	0	0	2	0	13	19	0	5	6	13	1	0	3	1	0	8	0	0	0	0	17	0	1	5	0	0	0	0	0	0	2	1	0	4	0	0	1	11	1	0	19	1	3	11	0	0	0	19	1	0	1	1	0	0	1	37	8	3	0	0	0	10	0	0	3	4	0	0	0	0	0	1	1	4	53	0	0	0	0	20	0	251	0	1	0	8	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
4429608	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	29	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	342	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	135	1	0	0	0	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4430952	0	0	0	0	0	0	0	0	0	0	1	0	2	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	0	456	0	0	66	0	0	0	7	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	0	1378	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
4433417	0	0	0	1	0	233	0	0	0	12	0	1	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4433823	0	0	4	0	0	0	47	1	0	1	0	0	0	0	213	0	1	0	0	0	0	0	0	0	7	1630	0	564	0	0	318	0	49	1	0	228	1	1907	1	94	0	0	0	1342	0	1	0	0	1	1	0	0	0	0	2	33	0	568	2	0	0	0	1451	0	0	0	2	0	2	1346	4	3	2	0	879	0	2530	0	2	0	1520	0	0	0	0	0	0	8	319	56	0	1	0	0	1	1	31	1	488	0	0	3	0	621	0	0	0	0	0	3	1027	0	0	324	0	0	0	0	0	0	0	0	2025	4	1	79	2	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
4433947	0	0	13	3	3	0	2	1	0	2	1	2	1	0	323	0	26	4	0	1	79	0	0	0	50	0	0	1	0	1	0	0	36	0	0	1	3	2	864	1009	0	162	0	0	0	1	1	0	0	0	0	2	4	0	0	1	1307	0	1088	1	0	85	0	0	728	1	2	0	0	0	0	1550	0	501	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	95	15	0	26	0	3	89	1	1010	1	0	85	2	1	156	0	0	0	1	3451	0	0	3	2	1	1	0	2	1	1	0	573	0	0	0	49	0	0	0	2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
4434268	0	0	3842	0	0	0	4	0	0	92	0	0	1	0	509	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	573	0	0	0	0	1	0	0	0	0	269	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1418	0	0	0	0	1175	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__
4434334	915	386	1246	15	0	134	1900	1771	0	44	434	288	381	2	703	0	2598	1	1	1	3	1	0	0	2570	0	1	2926	87	2	1180	5	78	0	3629	2	1	2	0	1734	4016	230	1	42	1	277	4	7320	1	1755	2294	6	2	1	372	91	6957	3	743	2	1	186	1	2	1	8314	0	1386	0	0	0	1922	0	159	0	0	0	67	50	0	46	390	1264	19	3	8	501	2	4	0	524	3	1190	2	1	0	1464	0	1911	2	1	446	1	1	0	28	4	76	1	47	1	0	1	1929	0	335	1	43	0	3462	4	2	1	1224	4	2	1	0	1	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__
4435400	496	136	0	0	0	295	38	0	0	190	34	2	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	97	0	0	0	2	194	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	37	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques
4435402	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	3	0	0	108	54	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
4436046	1	0	1	0	0	1	1156	2810	0	1	0	166	0	1	3	1	1	1	2	4	1185	2	1	1	1	2	1	3245	2	1	0	0	4	8	2046	1	0	8	0	0	2	0	0	3	1	0	0	1	1	4	0	0	0	2	1	1	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	2	4	3	6	2	1	4	2	1	22679	4	26697	1	0	4	3	1	1	2	3	4	2	0	0	0	1	1	0	2	1	2	0	4	0	2	1	0	0	0	1	0	0	3	0	0	4	0	0	1	602	1	2	2	1	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4436552	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	525	0	0	0	0	4216	0	0	96	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2923	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22	34	23	51	0	79	8	2	8	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
4437814	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	4	17	0	0	0	0	0	0	62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	0	18	0	0	0	0	23	0	0	0	0	28	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
4439360	0	1	136	2	7	0	4	1	2	4	3	1	3	1	2504	4	353	24	0	2	952	0	0	0	674	3	0	6	2	1	1	5	515	3	0	1	5	4	12216	12683	0	847	0	0	3	3	3	2	0	0	3	1	5	2	0	0	12357	0	10774	1	1	1212	1	0	10482	1	2	0	1	3	0	14786	2	7040	4	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1181	228	0	358	0	1	504	0	4834	0	1	445	0	1	1964	2	0	1	2	62343	7	3	4	3	8	3	3	6	2	2	5	9738	0	1	3	684	0	0	0	6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
4439469	0	1340	1	1	1	1	203	0	1	1	118	455	1	0	0	1	423	1	2	2	0	0	0	0	2806	0	0	1	1	0	1434	0	0	1761	1539	0	0	0	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	6498	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	2321	0	0	0	2068	0	0	0	0	0	0	0	4536	0	215	5169	0	0	0	1	0	1	0	3391	0	0	1	1	0	0	0	1	0	1	4	2	0	2	1	0	2109	0	42945	0	0	0	0	0	0	1	1	33397	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
4439530	0	0	0	10	0	1	0	0	0	0	0	0	34	0	0	67	0	0	0	0	0	0	0	0	3	1	0	3	0	1	0	0	0	0	0	0	0	0	0	52	22	0	0	0	0	0	0	7	1	0	700	1	0	0	0	1	1	1	0	0	0	0	0	27	0	0	28	23	0	0	0	30	0	0	0	0	0	0	22	0	0	1	15	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	914	0	0	1	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae
4439603	15	167	0	222	1	21	174	8	0	3649	12	52	128	2	75	57	1204	1614	461	2378	3	212	3554	237	15	422	130	167	83	333	24	5	1	64	15	1	118	24	92	33	27	101	1	2	39	2	1	35	354	82	191	6	90	40	109	1	1889	224	585	3	481	7	320	0	589	10	1	9	170	0	30	97	130	579	6	46	113	61	59	1292	5	364	221	75	0	154	428	291	5	0	19	62	328	1	15	515	7	713	156	0	2194	4	2	212	59	33	1072	0	15	33	3	120	18	24	26	61	0	5	1	0	92	630	0	9	4	128	0	91	370	12	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4440670	0	0	0	0	0	0	0	0	0	36	6	0	0	4	149	0	2	0	0	0	0	0	0	0	0	1	0	82	0	0	0	337	0	0	1	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	159	0	16	0	0	0	0	0	18	0	0	0	0	0	0	0	0	90	0	0	0	0	0	124	6237	0	0	0	0	0	124	0	0	0	0	0	0	0	1	0	0	73	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
4442130	296	0	23	1	0	0	5	1	0	3	361	0	0	0	0	0	0	25	781	24	221	1291	91	25	3	0	1	9	3	0	2	0	0	0	0	1	1	16	4	0	406	3	803	0	0	2	0	39	3	0	0	0	46	13	1	364	0	0	0	1	182	0	19	134	0	1	0	14	1	0	0	31	7	0	1	0	2	33	1	0	14	2	5	0	0	16	8	34	0	201	1	4	2	5	10	6	1	45	0	0	1	291	0	0	26	0	2	12	20	0	4	0	102	1	0	1	0	0	0	0	139	1	3	5	285	47	51	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4442899	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
4443846	537	113	0	0	0	180	57	0	0	74	21	1	0	0	0	0	0	0	0	1	24	0	0	0	0	0	1	0	0	0	193	1	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	410	0	0	0	0	0	1	0	169	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques
4444262	0	0	0	0	0	33	3	0	0	278	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
4445508	0	0	0	0	0	0	0	0	0	7	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	97	47	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
4445673	0	1518	0	1407	0	153	5	0	19502	6	6	1	1	3	1	12702	0	0	2	2	11	0	0	28720	5	4692	33420	1	440	9	2	2	1	0	2287	2	3347	41	4602	2	3	1	0	0	1030	3916	2	51648	2628	0	8161	21476	0	1553	73	0	4	9	823	2	5855	1	0	1187	1	0	0	1146	5	2	166	2	56	0	0	232	0	1332	2	3402	0	2679	358	0	1	18594	4	30	16	0	2	131	32596	1	1	1	1	400	0	1	0	0	0	2	3	142	0	8984	5	1	3	2914	7123	58	650	581	1	1	10352	2535	0	0	0	624	84	0	1	1	519	1458	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
4446902	5	3	0	0	9	0	7	0	2	1	0	6	0	0	4	6	0	42	8	1	7	1	38	10	2	2	6	0	51	14	0	0	0	2	1	12	1	3	1	3	7	12	4	0	6	5	2	0	6	12	0	22	12	4	2	28	0	3	7	3	1	5	6	2	5	0	1	5	8	0	2	2	7	0	0	0	5	12	4	5	1	14	4	8	0	0	7	44	0	9	1	3	7	0	2	25	0	21	0	0	0	1	0	0	4	0	41	1	0	0	1	0	2	0	0	0	4	0	0	0	5	0	22	2	2	0	3	0	0	3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__
4447072	0	0	0	0	0	0	57	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	10	32	0	0	0	0	0	0	8	49	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	23	0	0	0	0	2	14	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	32	1	0	0	1	0	2	0	4	0	1	4	0	49	3	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	4	0	0	2	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
4447950	0	0	0	0	0	0	7583	1	279	0	0	0	165	0	0	0	1	0	0	0	0	20	1	1	0	1	0	0	0	0	0	128	1	1	7	0	1	4	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	8	0	0	474	0	0	1416	1	0	7	2889	1	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	2	2	1	0	0	0	0	0	1	1	0	1	19	0	387	0	0	1	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	3	1	32	1	5	0	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
4448492	0	0	0	0	0	0	530	0	0	103	0	666	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4448928	0	25	0	38	0	15	0	0	1951	0	0	0	0	0	0	362	0	0	0	0	0	0	0	3466	0	77	69	0	97	0	0	0	0	0	27	0	74	0	14	0	0	0	0	0	4	6	1	826	91	0	421	55	0	2	9	0	0	0	11	0	154	0	0	59	0	0	1	86	0	0	1	1	2	0	0	3	0	24	0	41	0	15	40	0	0	637	0	1	0	0	0	2	177	0	0	0	0	4	0	0	0	0	0	0	0	17	0	131	0	0	0	228	962	0	3	56	0	0	1326	28	0	0	0	82	0	0	0	0	30	6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
4449054	0	0	0	0	0	0	159	2	0	0	1	0	130	0	202	5	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	2	22	0	0	0	1	2	0	0	0	37	0	0	0	0	1	0	0	1	0	0	0	0	0	2	178	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	409	0	1	0	20	0	0	0	0	0	0	0	7	2	1	44	0	0	29	0	0	0	0	0	0	0	0	0	0	52	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	286	1	1	0	0	0	0	2	0	2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
4449236	0	0	1	0	0	1	17	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	13	0	871	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	1	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
4449427	4310	988	0	0	0	2190	594	0	0	751	242	0	0	0	0	0	0	1	0	0	174	0	1	0	1	0	0	0	0	2	1622	0	0	1	0	3178	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	2	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3720	1	0	0	1	0	0	0	1238	0	0	0	0	0	1	0	4158	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques
4449458	0	1	1	0	0	0	0	0	0	5	3	0	0	0	0	0	8	1	1	0	1	2	0	0	0	195	0	0	0	0	0	0	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	2	0	0	0	1	0	0	91	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1851	1	0	0	0	2	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
4450010	0	0	0	90	0	0	18	0	0	0	0	52	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	2358	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
4451251	2	19	2	17	0	3	1	2	0	0	4	0	0	4	1	0	5	0	66	0	25	4	0	0	5	0	0	0	0	0	2	2	0	0	1	1	20	3	31	0	18	0	0	0	14	31	1	9	48	8	0	3	9	11	45	0	0	2	0	0	39	10	190	0	27	2	1	3	0	51	0	8	23	0	0	0	0	9	5	189	0	16	4	6	0	54	19	78	0	0	1	3	42	0	0	0	0	0	0	0	2	0	0	0	7	10	0	0	0	0	1	3	0	9	0	0	0	13	0	0	25	0	11	3	0	0	60	0	57	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__
4451477	0	0	0	5	0	1	0	0	0	1	0	0	0	0	0	28	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	2	0	36	0	17	0	0	0	0	0	0	0	0	13	12	0	191	0	0	0	0	0	0	0	0	0	153	0	0	71	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	6	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	1	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
4452632	0	0	0	0	0	0	0	1	137	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	7	146	0	0	0	0	0	0	1	0	26	0	0	1	0	0	166	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	36	0	0	142	0	0	2	7	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum
4452633	0	0	1	3	1	91	23	2	0	473	0	1	1	0	158	1	0	0	0	0	1	0	0	0	0	0	0	20	2	0	0	0	0	4	141	0	22891	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	36	0	18	0	0	0	14	1	12	0	1	0	0	3630	0	0	0	2	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	125	0	0	0	1	0	1	3	1	2	15966	3	0	0	0	0	0	0	0	0	1068	0	0	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
4453060	0	0	5	0	0	1	0	1	0	0	2	0	2	3	0	0	0	0	1	3	3	0	0	0	0	3	0	1	0	0	0	0	0	5	1	0	0	0	0	1	0	5	0	0	1	0	0	10	4	6	1	0	98	0	1	0	50	25	48	36	23	0	0	0	0	12	0	2	1	0	6	13	0	30	2	9	0	1	1	80	0	1	1	0	0	0	1	135	13	0	1	3	4	2	0	29	0	0	0	0	1830	9	0	130	1	0	3	16	5	1	1	7	2	0	18	0	1	3267	12	5	0	2	0	0	480	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
4453304	0	0	0	0	0	3459	0	0	0	0	2	361	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
